Index_code,Date,Open,Close,Low,High,Volume,Money,Change,Label
sh000001,35409,1244.11,1230.25,1202.28,1244.11,12963367000,13294497900,-0.014,1258.69
sh000001,35410,1225.39,1244.9,1220.41,1258.69,12680276000,14208430000,0.0119,1254.3
sh000001,35411,1248.14,1177.14,1167.98,1254.3,11204061000,12158619700,-0.0544,1175.44
sh000001,35412,1164.34,1110.04,1108.29,1175.44,9742486000,9828410900,-0.057,1005.12
sh000001,35415,1005.01,1000.02,999.63,1005.12,1433003000,1345581200,-0.0991,943.37
sh000001,35416,907.65,905.58,903.85,943.37,6014684000,5210304700,-0.0944,975.96
sh000001,35417,872.36,972.73,869.02,975.96,10124334000,8156033300,0.0742,983.24
sh000001,35418,971.15,902.42,893.47,983.24,8908300000,7895064900,-0.0723,898.92
sh000001,35419,881.09,885.24,864.26,898.92,6198930000,4861615200,-0.019,911.59
sh000001,35422,900.32,902.01,890.84,911.59,4437240000,3608732700,0.0189,911.12
sh000001,35423,907.63,865.58,864.15,911.12,3665224000,2912791400,-0.0404,897.45
sh000001,35424,870.44,895.18,855.85,897.45,4159185000,3295271100,0.0342,924.33
sh000001,35425,904.02,924.24,890.41,924.33,5522191000,4167341000,0.0325,927.1
sh000001,35426,925.8,922.35,903.82,927.1,5509004000,4241788000,-0.002,938.55
sh000001,35429,929.72,934.21,923.95,938.55,5717505000,4756519100,0.0129,935.97
sh000001,35430,935.91,917.02,912.97,935.97,4721433000,3924646100,-0.0184,920.19
sh000001,35432,914.06,919.44,909.46,920.19,2653037000,2321988600,0.0026,922.39
sh000001,35433,921.1,899.61,896.99,922.39,3429165000,2642924900,-0.0216,892.02
sh000001,35436,890.98,876.5,875.89,892.02,2416088000,1809397600,-0.0257,903
sh000001,35437,872.81,898.17,871.78,903,2518248000,1891778400,0.0247,902.53
sh000001,35438,899.83,896.41,887.23,902.53,2313690000,1836780300,-0.002,914.33
sh000001,35439,897.99,906.98,897.94,914.33,2526501000,2126459300,0.0118,918.51
sh000001,35440,908.56,918.4,906.55,918.51,3337217000,2827739800,0.0126,931.44
sh000001,35443,923.55,929.52,922.74,931.44,3881413000,3127874500,0.0121,929.59
sh000001,35444,929.55,907.85,903.62,929.59,3043939000,2556804400,-0.0233,919.42
sh000001,35445,905.48,916.72,905.06,919.42,1937957000,1613827700,0.0098,922.1
sh000001,35446,917.48,915.01,908.26,922.1,1940147000,1772638700,-0.0019,921.14
sh000001,35447,916.11,919.85,912.66,921.14,2236668000,2137573700,0.0053,933.36
sh000001,35450,922.47,933.28,922.06,933.36,2749331000,2400981100,0.0146,939.02
sh000001,35451,937.04,929.11,926.09,939.02,3393618000,2917591000,-0.0045,942.73
sh000001,35452,929.36,942.44,929.01,942.73,3342414000,3095209800,0.0143,947.55
sh000001,35453,945.59,945.8,940.5,947.55,3969012000,3608573300,0.0036,954.3
sh000001,35454,945.53,953.92,934.64,954.3,3737870000,3229197100,0.0086,959.87
sh000001,35457,957.25,959.06,952.4,959.87,4799149000,3963541700,0.0054,957.88
sh000001,35458,957.88,956.31,947.91,957.88,3286744000,2840266600,-0.0029,964.02
sh000001,35459,955.96,962.1,955.1,964.02,4130859000,3597506400,0.0061,962.97
sh000001,35460,960.49,960.17,955.47,962.97,3523831000,2986692200,-0.002,967.9
sh000001,35461,960.26,964.74,960.08,967.9,4088016000,3564975800,0.0048,985.21
sh000001,35478,969.53,982.4,959.75,985.21,3616966000,3281499600,0.0183,999.23
sh000001,35479,980.48,894.85,893.75,999.23,7273848000,6481373900,-0.0891,962.69
sh000001,35480,911.58,962.69,911.58,962.69,5407282000,4914741300,0.0758,971.51
sh000001,35481,870.18,965.08,870.18,971.51,9530846000,8113990500,0.0025,1017.32
sh000001,35482,967.68,1017.13,967.49,1017.32,13808384000,10832765000,0.0539,1032.7
sh000001,35485,1028.35,1009.56,1004.62,1032.7,11122759000,9187289300,-0.0074,1028.34
sh000001,35486,1009.05,1017.96,1009.03,1028.34,7125747000,6507182000,0.0083,1031.51
sh000001,35487,1019.86,1031.51,1015.39,1031.51,6167621000,5938470700,0.0133,1038.49
sh000001,35488,1035.32,1025.3,1020.34,1038.49,6600775000,6136152800,-0.006,1040.33
sh000001,35489,1023.37,1040.27,1010.27,1040.33,6698066000,6086289200,0.0146,1063.05
sh000001,35492,1044.61,1063.05,1043.93,1063.05,9005945000,8490248100,0.0219,1070.22
sh000001,35493,1063.29,1068.16,1048.44,1070.22,9139791000,8433954000,0.0048,1072.46
sh000001,35494,1067.58,1052.15,1051.52,1072.46,7887031000,7078184400,-0.015,1079.13
sh000001,35495,1045.89,1079.13,1044.24,1079.13,8700560000,7886975500,0.0256,1086.64
sh000001,35496,1083.01,1077.72,1070.86,1086.64,8140573000,7905395900,-0.0013,1100.51
sh000001,35499,1085.91,1099.68,1085.89,1100.51,8631868000,8990352300,0.0204,1109.95
sh000001,35500,1103.43,1109.73,1092.72,1109.95,8332303000,8810178300,0.0091,1126.42
sh000001,35501,1112.71,1126.16,1109.47,1126.42,9627853000,9840922700,0.0148,1131.74
sh000001,35502,1128.71,1117.28,1108.89,1131.74,9139949000,8956417300,-0.0079,1125.82
sh000001,35503,1114.74,1125.8,1092.7,1125.82,8188593000,8403021200,0.0076,1159.54
sh000001,35506,1138.28,1158.48,1138.28,1159.54,11284870000,12054989000,0.029,1177.02
sh000001,35507,1164.96,1162.63,1148.08,1177.02,10507794000,11991783100,0.0036,1170.4
sh000001,35508,1167.04,1161.27,1156.19,1170.4,8071929000,9403520100,-0.0012,1168.49
sh000001,35509,1162.26,1120.72,1119.67,1168.49,7576374000,8328923400,-0.0349,1167.21
sh000001,35510,1116.72,1167.17,1116.59,1167.21,7383739000,8497257900,0.0414,1196.64
sh000001,35513,1186.95,1191.73,1181.33,1196.64,10888618000,12424952700,0.021,1201.62
sh000001,35514,1198.16,1197.84,1180.88,1201.62,9006469000,10318559000,0.0051,1215.47
sh000001,35515,1204.21,1215.31,1201.17,1215.47,8872766000,9614035100,0.0146,1228.24
sh000001,35516,1220.55,1214.26,1202.77,1228.24,9687737000,10661140800,-0.0009,1219.04
sh000001,35517,1213.81,1202.67,1199.53,1219.04,7532681000,8368521800,-0.0095,1234.96
sh000001,35520,1210.02,1234.62,1210,1234.96,8505750000,9048962500,0.0266,1246.31
sh000001,35521,1243.87,1241.03,1234.25,1246.31,8367888000,8328385700,0.0052,1249.57
sh000001,35522,1246.41,1233.85,1232.31,1249.57,7583241000,8104114600,-0.0058,1246.18
sh000001,35523,1233.82,1246.03,1222.56,1246.18,6891523000,7923154000,0.0099,1269.74
sh000001,35524,1258.07,1260.96,1251.6,1269.74,10161852000,12297445700,0.012,1276.57
sh000001,35527,1259.59,1276.41,1252.75,1276.57,10098885000,11880395600,0.0123,1278.3
sh000001,35528,1277.06,1247.26,1246.72,1278.3,8053775000,9738363500,-0.0228,1286.91
sh000001,35529,1251.57,1286.85,1251.56,1286.91,9604504000,11978369600,0.0317,1299.74
sh000001,35530,1293.26,1281.89,1279.49,1299.74,10861329000,13078690300,-0.0039,1283.56
sh000001,35531,1279.34,1278.53,1251.01,1283.56,9223723000,11052692400,-0.0026,1325.67
sh000001,35534,1293.98,1316.92,1293.98,1325.67,14119474000,15454527200,0.03,1326.38
sh000001,35535,1318.57,1324.96,1298.18,1326.38,10320303000,11510269400,0.0061,1338.42
sh000001,35536,1334.31,1327.78,1318.16,1338.42,9697085000,11061576900,0.0021,1331.18
sh000001,35537,1323.42,1323.37,1319.76,1331.18,7803004000,8753417500,-0.0033,1338.85
sh000001,35538,1325.23,1338.03,1305.96,1338.85,8801098000,9889555900,0.0111,1365.22
sh000001,35541,1355.56,1362.08,1350.8,1365.22,12377890000,13455767800,0.018,1368.88
sh000001,35542,1362.98,1365.5,1354.45,1368.88,10857721000,11914352700,0.0025,1380.36
sh000001,35543,1370.05,1378.84,1368.65,1380.36,10522662000,13472004300,0.0098,1386.52
sh000001,35544,1370.17,1380.28,1356.52,1386.52,10035406000,13176252400,0.001,1386.27
sh000001,35545,1382.93,1364.98,1363.98,1386.27,10444571000,13882035100,-0.0111,1381.56
sh000001,35548,1372.26,1352,1346.26,1381.56,9226121000,12072769500,-0.0095,1376.82
sh000001,35549,1354,1376.77,1335.76,1376.82,8349533000,10077059800,0.0183,1396.48
sh000001,35550,1385.3,1393.75,1376.46,1396.48,8331599000,10347570500,0.0123,1448.99
sh000001,35555,1398.14,1448.93,1398.05,1448.99,10288347000,12890553500,0.0396,1483.5
sh000001,35556,1462.03,1482.99,1459.68,1483.5,11585373000,15976226000,0.0235,1499.62
sh000001,35557,1495.22,1495.46,1464.86,1499.62,11442789000,15637243500,0.0084,1504.26
sh000001,35558,1496.98,1405.18,1401.59,1504.26,11449654000,15588909100,-0.0604,1469.08
sh000001,35559,1412.9,1467.23,1394.42,1469.08,9601984000,13238872800,0.0442,1510.18
sh000001,35562,1490.78,1500.4,1486.45,1510.18,13162879000,15982974800,0.0226,1501.25
sh000001,35563,1501.25,1464.28,1436.21,1501.25,10808461000,13042277600,-0.0241,1447.67
sh000001,35564,1447.61,1379.22,1378.03,1447.67,8075459000,10436190700,-0.0581,1425.3
sh000001,35565,1371.19,1417.67,1360.23,1425.3,6742493000,9072862500,0.0279,1394.21
sh000001,35566,1309.6,1315.92,1287.07,1394.21,9768284000,12486788000,-0.0718,1350.58
sh000001,35569,1330.79,1344.61,1316.13,1350.58,5613684000,6869278000,0.0218,1386.37
sh000001,35570,1351.66,1381.12,1351.23,1386.37,5354499000,7286682400,0.0272,1389.6
sh000001,35571,1386.85,1354.88,1340.29,1389.6,5652777000,7877208100,-0.019,1300.98
sh000001,35572,1248.97,1235.22,1232.2,1300.98,6673195000,8574500600,-0.0883,1263.52
sh000001,35573,1238.69,1254.27,1225.8,1263.52,5390990000,7602164900,0.0154,1275.3
sh000001,35576,1268.59,1251.55,1213.24,1275.3,5863918000,8336778500,-0.0022,1281.75
sh000001,35577,1258.38,1281.74,1253.25,1281.75,5377609000,7523496100,0.0241,1288.74
sh000001,35578,1283,1270.35,1265.57,1288.74,4808782000,7113638100,-0.0089,1282.85
sh000001,35579,1267.52,1263.35,1262.57,1282.85,4661898000,6385676200,-0.0055,1285.39
sh000001,35580,1261.29,1285.18,1254.62,1285.39,3937747000,5466626300,0.0173,1336.42
sh000001,35583,1302.82,1336.28,1302.16,1336.42,6344059000,8578887400,0.0398,1344.64
sh000001,35584,1341.68,1338.76,1313.46,1344.64,7059196000,9995071200,0.0019,1363.71
sh000001,35585,1345.38,1361.19,1344.59,1363.71,7167137000,10386088200,0.0168,1369.51
sh000001,35586,1362.19,1360.23,1346.97,1369.51,6025594000,9190508800,-0.0007,1314.73
sh000001,35587,1271.31,1275.3,1254.27,1314.73,9218915000,13058514500,-0.0624,1282.75
sh000001,35590,1275.25,1274.92,1255.67,1282.75,3482366000,4707605800,-0.0003,1285.04
sh000001,35591,1278.99,1241.74,1239.86,1285.04,2750901000,3575955500,-0.026,1244.01
sh000001,35592,1239.5,1220.4,1175.71,1244.01,3670099000,4622822900,-0.0172,1229.64
sh000001,35593,1224.47,1212.77,1211.8,1229.64,2912346000,3449201600,-0.0063,1244.24
sh000001,35594,1154.98,1243.98,1154.97,1244.24,4544997000,5551122900,0.0257,1269.63
sh000001,35597,1255.77,1261.47,1255.77,1269.63,4840552000,6258708100,0.0141,1263.9
sh000001,35598,1260.41,1245.93,1245.34,1263.9,3604596000,4267129400,-0.0123,1254.9
sh000001,35599,1252.02,1232.68,1230.3,1254.9,3284719000,3992862500,-0.0106,1250.64
sh000001,35600,1233.68,1230.74,1227.25,1250.64,3087207000,4012370500,-0.0016,1292.32
sh000001,35601,1244,1291.2,1244,1292.32,4840670000,6544560600,0.0491,1322.98
sh000001,35604,1313.24,1283.5,1265.18,1322.98,6216438000,9060128500,-0.006,1304.05
sh000001,35605,1287.19,1303.93,1283.72,1304.05,4145512000,5712507700,0.0159,1311.2
sh000001,35606,1309.34,1297.59,1293.35,1311.2,4441957000,6130002700,-0.0049,1295.15
sh000001,35607,1295.11,1284.46,1280.85,1295.15,4106079000,5216910600,-0.0101,1291.98
sh000001,35608,1287.92,1250.27,1246.93,1291.98,5632511000,8350718800,-0.0266,1261.57
sh000001,35613,1255.91,1199.06,1147.33,1261.57,3923861000,5649594700,-0.041,1194.68
sh000001,35614,1194.68,1150.62,1149.94,1194.68,3737271000,4686329400,-0.0404,1163.25
sh000001,35615,1138.92,1159.34,1124.78,1163.25,4445420000,5035910300,0.0076,1163.45
sh000001,35618,1161.71,1096.82,1085.57,1163.45,3526133000,4145645100,-0.0539,1115.43
sh000001,35619,1092.8,1109.67,1066.04,1115.43,3675202000,4299877700,0.0117,1122.67
sh000001,35620,1113.64,1120.84,1104.09,1122.67,3214466000,3476656500,0.0101,1137.87
sh000001,35621,1121.26,1120.15,1115.21,1137.87,3354190000,3583109400,-0.0006,1155.06
sh000001,35622,1116.42,1154.79,1114.4,1155.06,3965974000,4611333400,0.0309,1185.78
sh000001,35625,1163.29,1185.72,1158.45,1185.78,5573165000,6522437700,0.0268,1201.21
sh000001,35626,1189.47,1200.11,1180.19,1201.21,5727596000,6440764700,0.0121,1204.86
sh000001,35627,1201.6,1190.83,1184.45,1204.86,5273630000,6246713900,-0.0077,1203.5
sh000001,35628,1188.27,1197.23,1180.93,1203.5,4578718000,5560614800,0.0054,1210.44
sh000001,35629,1199.4,1209.86,1191.29,1210.44,4765964000,5982634100,0.0105,1218.48
sh000001,35632,1215.84,1193.53,1188.88,1218.48,4940280000,5993836500,-0.0135,1208.26
sh000001,35633,1189.12,1208.25,1163.47,1208.26,4552630000,5444710900,0.0123,1223.82
sh000001,35634,1219.06,1198.86,1194.7,1223.82,4808424000,5461629600,-0.0078,1200.31
sh000001,35635,1194.71,1174.22,1172.37,1200.31,3325957000,3820911100,-0.0206,1177.65
sh000001,35636,1166.57,1170.86,1158.14,1177.65,3112253000,3445143100,-0.0029,1167.88
sh000001,35639,1167.81,1141.78,1138.48,1167.88,3059538000,3327072600,-0.0248,1161.2
sh000001,35640,1137.32,1153.23,1133.18,1161.2,3033113000,2967735300,0.01,1179.48
sh000001,35641,1157.09,1179.42,1157,1179.48,3652351000,3508086400,0.0227,1192.2
sh000001,35642,1184.94,1189.76,1179.72,1192.2,3763266000,3644509100,0.0088,1194.03
sh000001,35643,1191.65,1192.83,1182.22,1194.03,3286478000,3105525900,0.0026,1201.92
sh000001,35646,1196.25,1200.33,1188.68,1201.92,4326691000,4201353900,0.0063,1207.23
sh000001,35647,1203.36,1196.27,1193.7,1207.23,3597457000,3481090300,-0.0034,1197.45
sh000001,35648,1196.04,1171.94,1170.27,1197.45,2972321000,2869078900,-0.0203,1199.24
sh000001,35649,1167.93,1199.24,1161.63,1199.24,3448699000,3132656700,0.0233,1216.56
sh000001,35650,1205.95,1206.05,1201.36,1216.56,7033741000,5940437100,0.0057,1206.76
sh000001,35653,1206.46,1184.08,1182.45,1206.76,5036508000,4929063200,-0.0182,1183.44
sh000001,35654,1177.26,1146.81,1145.75,1183.44,3936901000,3871581700,-0.0315,1153.5
sh000001,35655,1139.25,1120.13,1118.2,1153.5,3460815000,3209822100,-0.0233,1168.34
sh000001,35656,1120.47,1168.11,1120.25,1168.34,3952971000,3598623100,0.0428,1174.88
sh000001,35657,1174.18,1143.06,1133.89,1174.88,4767614000,3827543700,-0.0214,1139.61
sh000001,35660,1139.61,1134.63,1116.15,1139.61,3357464000,2998716300,-0.0074,1143.2
sh000001,35661,1134.62,1132.91,1128.11,1143.2,2571981000,2344032100,-0.0015,1144.65
sh000001,35662,1135.05,1144.64,1133.74,1144.65,2507383000,2295861800,0.0104,1165.22
sh000001,35663,1148.39,1164.55,1147.82,1165.22,4007224000,3786447300,0.0174,1174.49
sh000001,35664,1159.39,1171.83,1156.83,1174.49,4337399000,3976633100,0.0063,1184.33
sh000001,35667,1175.45,1184.1,1175.38,1184.33,4539603000,4315869600,0.0105,1194.13
sh000001,35668,1186.07,1194.04,1181.24,1194.13,5549792000,5340460100,0.0084,1199.47
sh000001,35669,1195.43,1198.51,1188.33,1199.47,5433720000,4741972800,0.0037,1216.08
sh000001,35670,1201.06,1213.89,1194.68,1216.08,6942657000,6013709300,0.0128,1223.07
sh000001,35671,1214.31,1221.06,1209.48,1223.07,7318643000,6150700000,0.0059,1230.07
sh000001,35674,1224.18,1229.87,1219.1,1230.07,6798216000,5991917000,0.0072,1232.69
sh000001,35675,1228.48,1226.3,1215.92,1232.69,5896206000,5091316200,-0.0029,1243.33
sh000001,35676,1223.62,1240.82,1223.46,1243.33,5758038000,5352406000,0.0118,1253.15
sh000001,35677,1245.78,1251.3,1245.64,1253.15,5447049000,5370932500,0.0084,1253.35
sh000001,35678,1250.6,1251.55,1241.22,1253.35,4722780000,4392509900,0.0002,1257.55
sh000001,35681,1253.15,1255.23,1245.74,1257.55,5484254000,4763892000,0.0029,1257.93
sh000001,35682,1255.18,1231.03,1230.44,1257.93,4544453000,4003547400,-0.0193,1256.04
sh000001,35683,1230.43,1256.04,1227.64,1256.04,5390723000,4406576000,0.0203,1264.49
sh000001,35684,1260.52,1242.71,1236.11,1264.49,7133641000,5885819600,-0.0106,1247.91
sh000001,35685,1240.5,1208.7,1207.83,1247.91,4310666000,3565977200,-0.0274,1211.68
sh000001,35688,1205.9,1179.29,1175.95,1211.68,3578373000,3010796300,-0.0243,1193.85
sh000001,35689,1182.76,1187.22,1181.17,1193.85,2651954000,2091516300,0.0067,1191.3
sh000001,35690,1188.89,1167.56,1162.24,1191.3,2425953000,1907661200,-0.0166,1181.75
sh000001,35691,1169.67,1172.37,1164.65,1181.75,2300956000,1907745000,0.0041,1185.09
sh000001,35692,1174.77,1184.52,1168.87,1185.09,2018437000,1728449700,0.0104,1185.1
sh000001,35695,1184.49,1103.97,1102.62,1185.1,3062643000,2424971000,-0.068,1105.28
sh000001,35696,1096.19,1041.97,1025.13,1105.28,4299589000,3016465000,-0.0562,1110.11
sh000001,35697,1064.66,1110.01,1064.66,1110.11,4964027000,4005446100,0.0653,1130.13
sh000001,35698,1118.37,1117.01,1106.25,1130.13,4336333000,3508322100,0.0063,1118.94
sh000001,35699,1118.69,1109.63,1094.42,1118.94,2741706000,2176719100,-0.0066,1106.34
sh000001,35702,1106.34,1084.07,1079.34,1106.34,2436154000,2035517300,-0.023,1100.39
sh000001,35703,1083.41,1097.38,1083.23,1100.39,2045300000,1663258000,0.0123,1105.41
sh000001,35709,1100.7,1098.9,1091.15,1105.41,1565933000,1229231700,0.0014,1102.71
sh000001,35710,1098.29,1102.57,1087.02,1102.71,1762384000,1200352100,0.0033,1140.94
sh000001,35711,1122.97,1134.87,1116.71,1140.94,2933823000,2243619400,0.0293,1138.66
sh000001,35712,1134.59,1122.47,1120.09,1138.66,2025031000,1541477500,-0.0109,1131.57
sh000001,35713,1121.34,1130.79,1120.51,1131.57,1951931000,1501252200,0.0074,1138.4
sh000001,35716,1136.43,1119.82,1117.39,1138.4,1899293000,1457219700,-0.0097,1118.02
sh000001,35717,1116.3,1117.93,1105.7,1118.02,1538060000,1150947800,-0.0017,1129.65
sh000001,35718,1119.11,1125.78,1116.43,1129.65,2145228000,1749252200,0.007,1151.39
sh000001,35719,1131.4,1150.31,1131.39,1151.39,3386234000,3291869700,0.0218,1180.22
sh000001,35720,1155.42,1176.49,1153.9,1180.22,4599942000,4774029900,0.0228,1191.04
sh000001,35723,1183.74,1187.37,1173.56,1191.04,4608956000,4829096300,0.0092,1192.34
sh000001,35724,1190.5,1191.87,1179.57,1192.34,4232146000,4282884700,0.0038,1203.02
sh000001,35725,1193.7,1177.52,1168.45,1203.02,6082871000,6653317300,-0.012,1186.07
sh000001,35726,1178.98,1173.36,1170.23,1186.07,4154787000,4283534500,-0.0035,1179.81
sh000001,35727,1172.88,1178.31,1164.06,1179.81,3775922000,3588265400,0.0042,1235.95
sh000001,35730,1183.65,1235.83,1183.65,1235.95,6563903000,6914509200,0.0488,1241.83
sh000001,35731,1239.59,1177.92,1172.89,1241.83,5248239000,5535180200,-0.0469,1188.8
sh000001,35732,1168.23,1184.09,1162.98,1188.8,3591003000,3588121600,0.0052,1207.97
sh000001,35733,1189.27,1174.85,1173.65,1207.97,4817378000,5026978700,-0.0078,1181.51
sh000001,35734,1164.91,1180.39,1158.74,1181.51,3050338000,2911499600,0.0047,1185.07
sh000001,35737,1181.16,1180.85,1176.55,1185.07,2562182000,2485202500,0.0004,1190.47
sh000001,35738,1180.87,1184.7,1180.87,1190.47,2362328000,2209279400,0.0033,1194.67
sh000001,35739,1186.1,1194.04,1179.35,1194.67,4919680000,4369456400,0.0079,1203.09
sh000001,35740,1198.66,1181.12,1179.58,1203.09,4281561000,4356875200,-0.0108,1195.74
sh000001,35741,1181.78,1195.14,1177.63,1195.74,3627501000,3603232300,0.0119,1202.58
sh000001,35744,1199.37,1185.78,1178.63,1202.58,3996574000,4219254300,-0.0078,1187.74
sh000001,35745,1183.42,1186.63,1168.48,1187.74,2996537000,2992529300,0.0007,1193.53
sh000001,35746,1190.01,1174.19,1171.56,1193.53,2949103000,2883434900,-0.0105,1185.28
sh000001,35747,1169.7,1185.02,1157.29,1185.28,2981946000,2927518000,0.0092,1208.84
sh000001,35748,1187.35,1197.83,1181.69,1208.84,3893766000,3854694300,0.0108,1213.23
sh000001,35751,1210.68,1191.33,1190.43,1213.23,2722943000,2651546800,-0.0054,1193.31
sh000001,35752,1190.26,1183.35,1182.61,1193.31,2563705000,2459010300,-0.0067,1191.96
sh000001,35753,1185.1,1181.63,1175.78,1191.96,2656860000,2347195400,-0.0015,1189.5
sh000001,35754,1182.74,1172.43,1169.1,1189.5,3245751000,2811422600,-0.0078,1169.11
sh000001,35755,1168.97,1158.56,1152.01,1169.11,2927301000,2736144200,-0.0118,1150.56
sh000001,35758,1150.42,1124.94,1122.94,1150.56,2966754000,2616503900,-0.029,1131.13
sh000001,35759,1120.86,1125.53,1114.14,1131.13,3584243000,3562739500,0.0005,1143.82
sh000001,35760,1126.6,1143.82,1124.48,1143.82,2347278000,2070071900,0.0163,1141.97
sh000001,35761,1141.77,1122.52,1120.52,1141.97,2512619000,2287806600,-0.0186,1139.64
